행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,FB카페_매출금액,FB식사_매출금액,주류유흥_매출금액,라이프스타일_매출금액,기타_매출금액,FB카페_매출건수,FB식사_매출건수,주류유흥_매출건수,라이프스타일_매출건수,기타_매출건수,총_매출금액,총_매출건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_금액,여성_매출_금액,남성_매출_건수,여성_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수
11440690,망원1동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,2251807264,12471105655,2326586079,3204270314,30672084854,284584,669786,58329,292373,1737510,50925854166,3042582,6690087342,6713628299,6779816196,7538986947,9327588461,8547094234,5328652687,417983,402444,407534,429938,509153,509287,366243,983161185,4477548664,11736416413,13384559364,16174603094,4169565446,48672,334621,701096,794091,944571,219531,22832959816,25941023648,1397789,1606230,294673887,8989071130,10691714087,9797966842,10113513726,8887043776,29492,631351,717622,600664,534095,490793,37050107245,13875746921,2167052,875530
11440690,망원1동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,2063798712,10999291512,1827641424,2481747225,30681916590,255415,600658,52195,242663,1662308,48054395463,2813239,6990205363,6375186855,6019862227,6829287184,7535306106,8810346925,5494200803,402528,373439,372176,403106,417299,487602,357089,254194043,4434593112,11233301179,12877284636,16267753835,2987268658,25037,287062,670715,771875,893258,165292,21954913407,24389244327,1286880,1494118,185192912,7433440012,9739538332,9373847347,10677889947,8935032047,18610,505290,679937,571382,528581,477230,33749847735,14304547728,1968548,844691
11440690,망원1동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,2352913173,14552416299,3129076584,4625386476,28501562222,312892,711256,84099,447367,1619481,53161354754,3175095,6443568672,7182872308,6921365866,7302378086,8728582417,10133192867,6449394538,419783,418712,407115,422576,485780,588188,432941,1553766467,5029539336,11843987557,12229433723,16904760230,5599867441,63449,343151,705675,785892,1018075,258853,23597562132,27340806454,1456832,1679730,182428691,8889795957,11933559577,10549743545,10537711845,8845128960,21340,619148,787891,638434,562200,507545,36578767349,16582587405,2153966,1021129
11440690,망원1동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,2418133169,13999734150,2821586422,3352861683,28469576414,307052,683553,72288,346242,1669168,51061891838,3078303,6413788669,6985390793,6886667880,7356499789,8615802136,8940438335,5863304236,395565,411474,418174,444434,511313,520807,376536,1515522262,5083939260,11108406540,11817548841,16466746191,5069728744,62462,370369,690348,737190,975619,242315,23090306562,26408802883,1411730,1634535,210168692,8754290342,11230051604,10014480318,10472848417,8817270077,21888,599586,746330,620550,565875,492014,36258149267,14803742571,2180960,897343
11440690,망원1동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,2449423746,14317506878,2810047025,3395419460,30168972148,300832,650912,74706,297916,1701601,53141369257,3025967,6439857852,7134178970,6936746828,7189357470,8830988210,10452776655,6157463272,398115,408672,391742,416374,466785,579335,364944,1631879176,5080443682,11664770637,13263708925,16148240504,5352326333,58098,360548,700659,789765,899133,217764,23366223172,27374664924,1390972,1597197,219616886,8938448809,11292537611,9846051979,10425732778,10018500045,23380,565924,728122,623341,550754,496635,36531129330,16610239927,2081688,944279
11440690,망원1동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,2442843257,14855622902,2255904681,2488176861,29691991325,288264,683578,63156,229149,1622379,51734539026,2886526,6601950588,7345851430,7232305193,7149682822,8501244876,9152230188,5751273929,386479,394869,392353,405517,459720,493956,353632,1478754029,4622292262,11230614951,12782074027,16507025857,5113777900,52584,306089,665425,767246,900913,194269,23194933675,26730597220,1312227,1542609,151668908,7500002416,11892793402,10504891877,10260523839,9615548165,16475,473491,712094,598003,547861,506886,36831034909,14903504117,2038938,847588
11440690,망원1동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,2532676722,15612209576,2564349144,3460255393,29212787754,327693,704557,68976,330440,1726237,53382278589,3157903,7254579355,7428142645,6845235107,7343668342,8454317469,9599127298,6457208373,455204,424416,412698,427405,483276,541760,413144,1622599095,4847481248,11456925269,12153607357,17865488103,5436177517,62420,366325,707580,773977,1014343,233258,23994883060,27728440043,1424687,1700662,206702935,8306397569,12316636361,10968466450,10496351401,9428768396,19223,544012,778090,666989,578253,538764,37325942918,16056335671,2202999,954904
11440690,망원1동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,2577037062,15169073064,2140551673,2967580919,29997179064,325996,690159,62183,300601,1635101,52851421782,3014040,7376938489,6761746731,6986761554,7666905330,8261042683,9733049802,6064977193,432854,381470,406533,424122,440815,550850,377396,1599578221,5608922966,11457936908,12026786004,17168194222,4990003461,64941,386370,683674,703100,956075,219880,23161432678,27903285920,1355343,1623910,262314863,7806570642,11511650592,10100330474,10908541018,10475311028,23288,514206,711386,614733,557884,557780,37053394787,15798026995,2085794,928246
11440690,망원1동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,2365423857,15074996146,2078147516,2851403963,31345184560,298771,682537,57858,247507,1639212,53715156042,2925885,6854085926,7298054503,7506118787,7828270315,8613065755,9186121464,6429439292,390043,413821,403170,396946,446365,487753,387787,1682877333,5586117165,12068719494,13044960059,16569081874,4763400117,57483,346695,693881,765434,876359,186033,23515273555,27600303686,1315622,1569398,253114741,7837376053,11615993172,10570587382,10118246137,10720111844,25172,503720,682839,607486,534563,531233,38099595286,15615560756,2050345,875540
11440690,망원1동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,2283267559,14308911079,1809973544,2902478805,29428837167,283478,643809,54850,248872,1543692,50733468154,2774701,6469238762,6792062578,6917190161,7745517429,8197917444,8745563363,5865978417,356141,377901,378635,403616,430120,476879,351409,1517213706,5033922434,11963532457,12320753805,15588891220,4309154532,53410,322472,648130,742330,836411,171948,22480735285,26277710100,1253471,1483631,134724830,6755230673,11461187512,9279660327,10180543391,10947098672,12601,419497,669568,554139,533134,548170,36121926374,14611541780,1946413,828288
11440690,망원1동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,2277992753,15590817023,2070586743,3983814149,30281419654,312599,689311,61669,352435,1577376,54204630322,2993390,8101274907,7385055636,7138503401,7114507799,8722532351,9432657654,6310098574,403610,405417,405524,409508,468700,517391,383240,1822445429,5561956110,12231547432,12450107162,17214008941,4924565248,60500,363999,682233,741471,937512,207675,24187430692,27902365928,1335746,1616426,152407473,7634632490,12622964299,10577000725,10998759362,10104032257,15886,506906,726792,591578,553016,557981,38461874094,15742756228,2092759,900631
11440690,망원1동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,2084228477,13650778023,2046033327,3496327812,29798042679,278040,589906,58201,325624,1510942,51075410318,2762713,7572335514,6493362300,6889692273,7163067451,7980919184,9167894198,5808139398,418589,350449,360110,374280,425521,477363,356401,1676066441,5467024342,12068013605,11045497058,16271623729,4547185143,59720,360421,631303,656741,855853,198675,22934886998,26261197800,1244037,1478629,203264259,7161951146,10908950086,9676498205,10541398975,10704022118,16586,454549,634311,537239,525979,554017,36099376722,14976033596,1928949,833764
11440690,망원1동,20244,2024,4,2024Q4,⑤ 성숙·정체,기존 강세,1850369684,13905472684,2006033796,3461453700,29507029552,235049,585166,59081,288994,1505052,50730359416,2673342,6934656880,7841691805,6698887128,6791944449,8722715292,8293415448,5447048414,355057,400806,353434,369479,409553,457311,327702,1645373262,4813820580,11429558320,12770379160,15226478079,4844750015,54577,321440,623534,704934,791993,176864,23018388659,25550972748,1203618,1430524,205622615,7011877757,11114560745,9641312743,10169627706,10422291461,18346,442012,596044,540039,515642,521946,36989895554,13740463862,1888329,785013
11440700,망원2동,20201,2020,1,2020Q1,⑦ 일반,일반,1111478108,3808485132,236873772,1916320349,15940603802,115844,154224,4331,270503,730053,23013761163,1274955,3129902919,3542965607,3328321085,3763949544,3743366579,3396744206,2108511223,188414,181038,177362,192805,203016,196500,135820,643811528,3155389898,4739235921,5448347229,7256073809,1770902778,57235,161936,251987,295474,388899,119424,10092019524,11729033497,610580,641574,55911229,2800506506,4136012648,5813790714,5233231595,3781600321,7524,257874,269845,299474,232100,185360,17508505734,5505255429,942635,332320
11440700,망원2동,20202,2020,2,2020Q2,⑦ 일반,일반,1189695308,4276417282,158280643,2121381583,15896001774,124649,175000,2335,309174,810820,23641776590,1421978,3609923694,3334901310,3252996052,3431695487,3762285143,3928339852,2321635052,209464,194591,202630,205353,218572,233961,157407,680807248,2908173943,4706156593,5780107210,7550057394,2016474202,61334,168658,285296,326332,446692,133666,11575090945,11033367837,720306,680839,68384146,3167130040,4595687550,5675846087,4898507473,4203221996,8694,286646,300650,325793,262287,217090,17391801686,6249974904,1030610,391368
11440700,망원2동,20203,2020,3,2020Q3,⑦ 일반,일반,1221195656,4286278415,152399207,2215825460,17018155420,125777,175879,2971,330031,769639,24893854158,1404297,3433780960,4026526052,4148332818,3542681102,3713080320,3800403417,2229049489,201612,213156,214857,199446,215764,209522,149940,712455364,3286900810,4912221541,6152981154,7900207363,1929087926,62655,180633,270143,316172,441123,133571,11506289175,12350111822,687440,692821,81080912,3406175768,4269999721,6233870569,5314850114,4550423901,9247,285057,278165,329000,256484,222307,18864401252,6029452906,1044835,359462
11440700,망원2동,20204,2020,4,2020Q4,⑦ 일반,일반,1199549317,3814415087,172521987,2112829131,16878192685,118027,157732,2628,286916,727484,24177508207,1292787,3558228301,3427427892,3442448665,4001269215,3899406857,3833572346,2015154931,189860,186299,183697,202763,192589,201990,135589,568599673,3221963577,5613839440,6113444491,6980641131,1679019895,49313,158316,267371,315535,387514,114738,11383541491,11305702903,624103,641320,86610705,3491784147,4229700243,5731201301,4734931171,4415016822,9684,246734,261673,310505,236022,200804,18328780930,5848727277,955208,337579
11440700,망원2동,20211,2021,1,2021Q1,⑦ 일반,일반,1196754208,3671489383,608316409,2279967707,18396101729,131603,157796,27683,265436,785356,26152629436,1367874,4260586219,3631599364,3922866721,3491898647,3982449986,4422361476,2440867023,207249,197687,209309,185056,200157,218264,150152,251347286,3578684073,5726103476,6750228945,8197208506,1649057150,29372,146257,295717,358664,430876,106988,11989513550,12949744470,641733,698420,68738317,3285946171,4213163890,5706274081,6149719449,5515416115,11338,215444,266423,308335,293655,244967,19289400937,6863228499,999458,368416
11440700,망원2동,20212,2021,2,2021Q2,⑦ 일반,일반,1437883638,4535101942,822578411,2617428143,18312563315,164497,229954,34547,312218,861404,27725555449,1602620,3835014843,3993135618,3848073821,3784513544,4852713501,4582251604,2829852518,239554,231059,232966,226310,243226,249144,180361,444512054,3225079370,5939001857,7113502236,8692630704,2310829228,44204,185388,335242,375589,508847,153350,12905421457,13632273889,765715,808301,86708701,4076738409,5039694964,6325780036,5589026070,5419747173,12304,279747,330617,363920,314102,273322,20313451327,7412104122,1173115,429505
11440700,망원2동,20213,2021,3,2021Q3,⑦ 일반,일반,1417894350,3905351439,571671639,2899279131,19670238294,167247,214423,28859,336391,932986,28464434853,1679906,4427658208,3744214816,3886186705,4276049743,4642906877,4744896579,2742521925,250152,221059,234797,259950,261163,269544,183241,365655941,3957900094,6292732814,7195441705,8880959053,1771745246,35647,226465,372784,391926,520876,132208,13002116506,14351860446,807895,848184,79880527,3341272724,4818702223,6863164133,6198541470,6052415875,12140,285006,328488,384062,341594,304790,20977016349,7487418504,1227121,452785
11440700,망원2동,20214,2021,4,2021Q4,⑦ 일반,일반,1432015426,4591126030,826054511,2703162527,19378413787,157484,222987,30531,313589,945986,28930772281,1670577,4024978204,4127803081,3977609773,4441106802,5249798770,4538529284,2570946367,238776,234547,239496,248039,282730,258818,168171,578432287,3649964583,6253295117,7996734581,8307121084,2145224629,42614,207631,370935,432902,484274,132221,13886769691,13840972899,814209,833384,102173718,3540061735,5266879609,6708628814,6246239379,5863759344,12961,280693,334827,390095,335590,293433,21821296630,7109475651,1243588,426989
11440700,망원2동,20221,2022,1,2022Q1,⑦ 일반,일반,1463048589,4259709181,724969403,2739885095,19754644948,149696,204356,27250,296049,975219,28942257216,1652570,4443425396,3813475127,4007202639,4020902067,4712238888,4812438724,3132574375,250401,225921,227590,242077,248144,268209,190228,349698164,3334425232,6711389264,7672495233,9013925093,1860324230,30827,193525,367306,442257,499574,119081,13983963660,13857211706,800203,832658,74884405,3225632860,4910909729,7079950213,6730092940,5819705233,10429,235150,316557,387547,365727,317449,20997244117,7945013099,1194133,458437
11440700,망원2동,20222,2022,2,2022Q2,⑦ 일반,일반,1601030790,5550758714,1272604253,2998173576,18815876756,172106,246561,41000,341027,980891,30238444089,1781585,4254061478,4456200053,4394131988,4423505765,4951366073,4888113694,2871065038,260293,259436,257911,252640,282807,283161,185337,958127834,4180284683,6434661462,6840653826,8996230889,2828485395,57219,223599,376594,422468,537147,164558,14851447002,14599740583,866524,896171,73155227,4126602190,5273173080,6993783039,6612239927,6372234115,11460,277353,343482,414610,381712,334067,22479265357,7759178732,1313087,468498
11440700,망원2동,20223,2022,3,2022Q3,⑦ 일반,일반,1524997374,5420718162,1101702046,3005344707,19534692965,183538,239635,35638,342430,1038469,30587455254,1839710,4052980818,3945390783,4830688182,4769950807,5421900231,4665671266,2900873167,252102,251975,271879,278610,314466,279688,190990,1028660081,4134494006,6268463865,7067691418,9200863781,2887282103,65873,240692,390107,426515,542392,174131,15026360782,14732385158,895917,927970,90833850,3875032444,4952508705,7232515806,7023837735,6584017398,12826,287962,354752,420921,400543,346894,23020910821,7566544433,1369032,470678
11440700,망원2동,20224,2022,4,2022Q4,⑦ 일반,일반,1511653126,5565810054,1054801075,2740114948,19317615285,165696,231284,31254,309055,972868,30189994488,1710157,4206911629,4161614945,4138379278,4746497972,4732891004,5300868384,2902831276,241026,244959,235692,241171,270777,298857,177675,905438720,4196520653,6623870178,7461288854,8286761121,2716114962,57770,210500,361931,439549,488542,151865,14924525743,14165201919,835539,855639,86364921,4124616144,5007546172,6633392208,6652426277,6585381927,12790,267548,323309,387126,363725,336686,21986294828,8203699660,1233625,476532
11440700,망원2동,20231,2023,1,2023Q1,⑦ 일반,일반,1402645455,4941621165,988792569,2592570886,20718786686,156318,206991,27501,280798,1006269,30644416761,1677877,4403942321,4604740576,4335933904,4883091444,4897558456,4776160427,2742989633,247943,239166,237185,252129,272259,262402,166793,843291377,3976879558,6496030229,8195929760,8650044225,2482241612,52591,194283,355495,440041,495383,140084,15223331561,14452432733,810679,850731,57845466,3340595238,5357971770,6648292909,7234747593,7036311319,7913,216622,331872,362001,381338,361670,23125266701,7519150060,1248682,429195
