도착_행정동코드,연도,분기,연도분기,연령대,HE_이동인구,WE_이동인구,EE_이동인구,합계_이동인구
1106080,2022,4,2022Q4,60,60345.08,14880.98,43391.0,118617.06
1106080,2022,4,2022Q4,70,47821.23,6721.46,26170.67,80713.36
1106080,2022,4,2022Q4,80,27162.91,2081.19,13318.98,42563.08
1106080,2023,1,2023Q1,0,7116.55,368.48,7423.099999999999,14908.130000000001
1106080,2023,1,2023Q1,10,8944.09,909.7,8131.95,17985.74
1106080,2023,1,2023Q1,20,7166.75,989.92,10800.8,18957.47
1106080,2023,1,2023Q1,30,9276.67,1554.19,10236.34,21067.2
1106080,2023,1,2023Q1,40,22778.7,5639.27,19984.09,48402.06
1106080,2023,1,2023Q1,50,33271.86,9227.6,28767.29,71266.75
1106080,2023,1,2023Q1,60,57143.83,13216.98,38878.35,109239.16
1106080,2023,1,2023Q1,70,44840.27,6269.72,22858.15,73968.14
1106080,2023,1,2023Q1,80,25134.7,2095.82,12390.11,39620.630000000005
1106080,2023,2,2023Q2,0,10527.95,436.48,9337.19,20301.620000000003
1106080,2023,2,2023Q2,10,9804.69,1186.2,8321.1,19311.99
1106080,2023,2,2023Q2,20,9326.69,1338.01,12580.05,23244.75
1106080,2023,2,2023Q2,30,11524.8,2105.99,12517.6,26148.39
1106080,2023,2,2023Q2,40,26118.59,6445.2,23445.010000000002,56008.8
1106080,2023,2,2023Q2,50,38081.24,11039.14,34497.76,83618.14
1106080,2023,2,2023Q2,60,63531.08,15773.08,48168.55,127472.71
1106080,2023,2,2023Q2,70,53748.770000000004,8088.7300000000005,30872.15,92709.65000000001
1106080,2023,2,2023Q2,80,32053.38,2863.2799999999997,15172.619999999999,50089.28
1106080,2023,3,2023Q3,0,10114.28,640.17,7473.97,18228.420000000002
1106080,2023,3,2023Q3,10,9505.53,1178.49,8010.14,18694.16
1106080,2023,3,2023Q3,20,8645.73,1137.58,12893.76,22677.07
1106080,2023,3,2023Q3,30,11838.45,1843.68,13347.32,27029.45
1106080,2023,3,2023Q3,40,25710.760000000002,6475.3,23457.24,55643.3
1106080,2023,3,2023Q3,50,38389.4,10632.44,33608.47,82630.31
1106080,2023,3,2023Q3,60,63297.520000000004,15684.21,46834.83,125816.56000000001
1106080,2023,3,2023Q3,70,51380.61,8284.3,29466.72,89131.63
1106080,2023,3,2023Q3,80,31211.77,3488.06,15939.49,50639.32
1106080,2023,4,2023Q4,0,11044.92,801.4,8153.08,19999.4
1106080,2023,4,2023Q4,10,10400.47,1410.52,9406.61,21217.6
1106080,2023,4,2023Q4,20,10324.88,1465.64,15325.09,27115.61
1106080,2023,4,2023Q4,30,13615.73,2019.37,15481.27,31116.37
1106080,2023,4,2023Q4,40,27681.38,6868.96,25194.45,59744.79000000001
1106080,2023,4,2023Q4,50,39410.32,10768.4,35287.9,85466.62
1106080,2023,4,2023Q4,60,68006.8,15411.34,50419.59,133837.72999999998
1106080,2023,4,2023Q4,70,63908.27,8942.14,33742.63,106593.04000000001
1106080,2023,4,2023Q4,80,42928.83,3399.63,18284.29,64612.75
1106080,2024,1,2024Q1,0,8925.97,421.17,8475.0,17822.14
1106080,2024,1,2024Q1,10,10371.88,1089.75,9422.289999999999,20883.92
1106080,2024,1,2024Q1,20,8885.27,1197.8799999999999,13674.19,23757.34
1106080,2024,1,2024Q1,30,12229.529999999999,1799.19,14636.56,28665.28
1106080,2024,1,2024Q1,40,27216.72,5846.21,23691.32,56754.25
1106080,2024,1,2024Q1,50,38016.65,9979.48,32671.57,80667.70000000001
1106080,2024,1,2024Q1,60,66450.32,14777.5,47237.11,128464.93000000001
1106080,2024,1,2024Q1,70,69003.61,8058.71,31929.25,108991.57
1106080,2024,1,2024Q1,80,45304.32,3266.73,18223.35,66794.4
1106080,2024,2,2024Q2,0,11607.72,765.44,9396.53,21769.690000000002
1106080,2024,2,2024Q2,10,11176.96,1342.31,8962.79,21482.059999999998
1106080,2024,2,2024Q2,20,10644.03,1423.6299999999999,14080.73,26148.39
1106080,2024,2,2024Q2,30,13846.67,2339.42,15179.91,31366.0
1106080,2024,2,2024Q2,40,30433.01,6634.34,25789.26,62856.61
1106080,2024,2,2024Q2,50,43090.09,11719.189999999999,36757.6,91566.88
1106080,2024,2,2024Q2,60,71111.38,16418.55,53158.18,140688.11000000002
1106080,2024,2,2024Q2,70,72171.25,10093.04,35814.64,118078.93000000001
1106080,2024,2,2024Q2,80,51373.54,3715.83,21666.28,76755.65
1106080,2024,3,2024Q3,0,8716.17,648.82,6772.5599999999995,16137.55
1106080,2024,3,2024Q3,10,8695.83,920.89,8592.17,18208.89
1106080,2024,3,2024Q3,20,8163.41,1130.42,11854.26,21148.09
1106080,2024,3,2024Q3,30,10013.84,1663.18,12488.0,24165.02
1106080,2024,3,2024Q3,40,23586.24,5694.17,19725.29,49005.700000000004
1106080,2024,3,2024Q3,50,33781.51,8992.77,28424.73,71199.01
1106080,2024,3,2024Q3,60,59075.28,14065.16,43165.71,116306.15
1106080,2024,3,2024Q3,70,56581.700000000004,8096.72,29218.85,93897.27
1106080,2024,3,2024Q3,80,43919.51,2330.58,18125.11,64375.200000000004
1106080,2024,4,2024Q4,0,8473.2,656.94,7251.55,16381.690000000002
1106080,2024,4,2024Q4,10,8906.5,1087.72,7809.51,17803.73
1106080,2024,4,2024Q4,20,7780.5199999999995,944.15,11786.69,20511.36
1106080,2024,4,2024Q4,30,11750.789999999999,1831.9099999999999,13103.44,26686.14
1106080,2024,4,2024Q4,40,24323.829999999998,5866.08,22135.09,52325.0
1106080,2024,4,2024Q4,50,34580.15,8861.8,31686.93,75128.88
1106080,2024,4,2024Q4,60,62363.79,13657.68,47331.11,123352.58
1106080,2024,4,2024Q4,70,55261.61,8362.89,32188.41,95812.91
1106080,2024,4,2024Q4,80,35233.41,2887.19,16815.829999999998,54936.43000000001
1106081,2020,1,2020Q1,0,9566.37,264.1,7250.55,17081.02
1106081,2020,1,2020Q1,10,18520.26,1640.69,15700.32,35861.27
1106081,2020,1,2020Q1,20,17876.2,4022.77,23511.95,45410.92
1106081,2020,1,2020Q1,30,25903.97,5981.54,21202.98,53088.490000000005
1106081,2020,1,2020Q1,40,53474.71,14895.43,40846.84,109216.98
1106081,2020,1,2020Q1,50,76297.09,21015.22,57152.32,154464.63
1106081,2020,1,2020Q1,60,85137.73,17589.32,52041.68,154768.72999999998
1106081,2020,1,2020Q1,70,66440.72,7805.0,29706.1,103951.82
1106081,2020,1,2020Q1,80,28478.96,2258.69,11236.42,41974.07
1106081,2020,2,2020Q2,0,11183.18,320.34000000000003,7390.5,18894.02
1106081,2020,2,2020Q2,10,20473.44,1833.82,15559.15,37866.409999999996
1106081,2020,2,2020Q2,20,21955.78,4532.32,24474.72,50962.82
1106081,2020,2,2020Q2,30,27750.88,5950.75,21289.13,54990.76000000001
1106081,2020,2,2020Q2,40,58015.46,15501.27,41788.52,115305.25
1106081,2020,2,2020Q2,50,81069.88,22424.239999999998,61124.18,164618.3
1106081,2020,2,2020Q2,60,94201.33,18979.41,58234.72,171415.46000000002
1106081,2020,2,2020Q2,70,70591.24,8317.19,31735.16,110643.59000000001
1106081,2020,2,2020Q2,80,31188.38,2467.7,13707.04,47363.12
1106081,2020,3,2020Q3,0,12543.92,512.31,8006.23,21062.46
1106081,2020,3,2020Q3,10,17926.52,1689.89,12792.53,32408.940000000002
1106081,2020,3,2020Q3,20,21873.48,4405.81,22283.29,48562.58
1106081,2020,3,2020Q3,30,27029.079999999998,5361.96,18948.25,51339.28999999999
1106081,2020,3,2020Q3,40,52912.09,14240.52,36836.24,103988.85
1106081,2020,3,2020Q3,50,74769.34,20092.55,53241.39,148103.28
1106081,2020,3,2020Q3,60,86520.67,19078.62,50910.159999999996,156509.44999999998
1106081,2020,3,2020Q3,70,68148.81,8318.16,28594.31,105061.28
1106081,2020,3,2020Q3,80,30109.41,2618.5,13654.619999999999,46382.53
1106081,2020,4,2020Q4,0,9216.8,432.34,8022.43,17671.57
1106081,2020,4,2020Q4,10,16628.88,1738.35,12051.87,30419.1
1106081,2020,4,2020Q4,20,19532.649999999998,3485.16,20500.92,43518.729999999996
1106081,2020,4,2020Q4,30,24614.72,4467.32,17646.56,46728.600000000006
1106081,2020,4,2020Q4,40,50048.97,12501.83,35337.22,97888.02
1106081,2020,4,2020Q4,50,73559.49,18370.3,51447.65,143377.44
1106081,2020,4,2020Q4,60,90538.21,17301.63,53248.33,161088.17
1106081,2020,4,2020Q4,70,71107.91,7975.81,29372.1,108455.82
1106081,2020,4,2020Q4,80,32239.03,2275.7999999999997,12321.22,46836.05
1106081,2021,1,2021Q1,0,8950.68,276.28,7075.5,16302.460000000001
1106081,2021,1,2021Q1,10,15257.24,1294.27,11092.58,27644.089999999997
1106081,2021,1,2021Q1,20,18933.71,3148.84,19339.14,41421.69
1106081,2021,1,2021Q1,30,23838.37,4064.2799999999997,16391.79,44294.44
1106081,2021,1,2021Q1,40,49050.68,10920.96,32271.579999999998,92243.22
1106081,2021,1,2021Q1,50,72742.91,16588.57,49124.38,138455.86000000002
1106081,2021,1,2021Q1,60,93822.64,15943.16,52451.83,162217.63
1106081,2021,1,2021Q1,70,69622.96,7029.84,29007.36,105660.16
1106081,2021,1,2021Q1,80,30685.19,1904.6,11709.87,44299.659999999996
1106081,2021,2,2021Q2,0,13638.74,843.43,10032.61,24514.78
1106081,2021,2,2021Q2,10,17396.8,1974.31,12912.11,32283.22
1106081,2021,2,2021Q2,20,22544.97,4981.98,23756.81,51283.76
1106081,2021,2,2021Q2,30,25457.2,5361.86,20132.42,50951.479999999996
1106081,2021,2,2021Q2,40,52342.75,13376.42,37655.22,103374.39
1106081,2021,2,2021Q2,50,77516.94,20516.84,56331.97,154365.75
1106081,2021,2,2021Q2,60,103097.39,19865.6,62864.97,185827.96
1106081,2021,2,2021Q2,70,80074.6,8760.99,36259.0,125094.59000000001
1106081,2021,2,2021Q2,80,40683.54,3191.57,16246.48,60121.59
1106081,2021,3,2021Q3,0,8869.49,638.24,6587.36,16095.09
1106081,2021,3,2021Q3,10,13086.55,1156.2,9525.46,23768.21
1106081,2021,3,2021Q3,20,18365.11,3223.77,18731.829999999998,40320.71
1106081,2021,3,2021Q3,30,18403.31,3830.7999999999997,15342.64,37576.75
1106081,2021,3,2021Q3,40,41224.08,10218.94,29375.04,80818.06
1106081,2021,3,2021Q3,50,66654.7,16775.25,45701.03,129130.98
1106081,2021,3,2021Q3,60,94764.43,18657.89,53778.29,167200.61
1106081,2021,3,2021Q3,70,74541.78,8804.28,31290.21,114636.26999999999
1106081,2021,3,2021Q3,80,37085.95,3338.05,14375.34,54799.34
1106081,2021,4,2021Q4,0,11173.26,352.81,7734.28,19260.35
1106081,2021,4,2021Q4,10,15670.11,1468.38,11183.95,28322.440000000002
1106081,2021,4,2021Q4,20,21311.25,4114.27,24604.62,50030.14
1106081,2021,4,2021Q4,30,22475.53,4755.93,18529.45,45760.91
1106081,2021,4,2021Q4,40,46494.1,12269.23,34197.43,92960.76000000001
1106081,2021,4,2021Q4,50,73941.89,19966.16,55276.52,149184.57
1106081,2021,4,2021Q4,60,107404.05,20356.54,64601.36,192361.95
1106081,2021,4,2021Q4,70,92013.25,9391.41,39026.35,140431.01
1106081,2021,4,2021Q4,80,44696.57,2919.48,17409.48,65025.53
1106081,2022,1,2022Q1,0,8120.349999999999,148.03,6466.01,14734.39
1106081,2022,1,2022Q1,10,15670.02,1269.64,11278.92,28218.58
1106081,2022,1,2022Q1,20,19865.67,3423.14,21960.93,45249.74
1106081,2022,1,2022Q1,30,21286.989999999998,4077.25,16849.88,42214.119999999995
1106081,2022,1,2022Q1,40,42443.89,10101.18,29643.52,82188.59
1106081,2022,1,2022Q1,50,72785.97,17088.42,49469.52,139343.91
1106081,2022,1,2022Q1,60,104868.76,19325.39,58589.36,182783.51
1106081,2022,1,2022Q1,70,88926.97,9354.02,35769.25,134050.24
1106081,2022,1,2022Q1,80,43965.55,2882.07,16547.86,63395.48
1106081,2022,2,2022Q2,0,13272.63,887.79,14696.03,28856.449999999997
1106081,2022,2,2022Q2,10,19033.17,2793.32,14710.41,36536.899999999994
1106081,2022,2,2022Q2,20,23077.34,5072.93,30974.05,59124.32
1106081,2022,2,2022Q2,30,26383.329999999998,5242.69,25695.54,57321.56
1106081,2022,2,2022Q2,40,51151.26,13238.48,41499.37,105889.11000000002
1106081,2022,2,2022Q2,50,81566.68,23020.94,63442.479999999996,168030.09999999998
1106081,2022,2,2022Q2,60,122260.55,25116.9,81076.01,228453.46000000002
1106081,2022,2,2022Q2,70,117508.43000000001,13698.63,52300.9,183507.96
1106081,2022,2,2022Q2,80,70404.41,4690.68,25384.84,100479.93
1106081,2022,3,2022Q3,0,12626.98,994.13,12999.82,26620.93
1106081,2022,3,2022Q3,10,18350.07,2365.16,15150.31,35865.54
1106081,2022,3,2022Q3,20,24040.4,5017.47,31116.02,60173.89
1106081,2022,3,2022Q3,30,25328.73,5646.88,25176.75,56152.36
1106081,2022,3,2022Q3,40,49078.090000000004,12777.77,39338.84,101194.7
1106081,2022,3,2022Q3,50,73077.83,20442.63,57215.32,150735.78
1106081,2022,3,2022Q3,60,105065.31999999999,23167.22,67810.98,196043.52
1106081,2022,3,2022Q3,70,101206.67,12905.92,44480.799999999996,158593.38999999998
1106081,2022,3,2022Q3,80,59019.54,4378.39,22490.57,85888.5
1106081,2022,4,2022Q4,0,14366.0,950.17,11711.11,27027.28
1106081,2022,4,2022Q4,10,20923.49,2791.4,16319.03,40033.920000000006
1106081,2022,4,2022Q4,20,25506.03,5508.38,34223.33,65237.740000000005
1106081,2022,4,2022Q4,30,27898.37,5849.59,26063.94,59811.899999999994
1106081,2022,4,2022Q4,40,52071.54,13308.42,43033.1,108413.06
1106081,2022,4,2022Q4,50,76616.27,21258.260000000002,61388.21,159262.74
1106081,2022,4,2022Q4,60,115103.32,24639.35,77792.54000000001,217535.21000000002
1106081,2022,4,2022Q4,70,113839.76000000001,13586.38,50525.44,177951.58000000002
1106081,2022,4,2022Q4,80,66826.27,4526.92,24843.19,96196.38
1106081,2023,1,2023Q1,0,14440.76,460.19,12822.31,27723.260000000002
1106081,2023,1,2023Q1,10,19441.93,2011.04,17401.94,38854.91
1106081,2023,1,2023Q1,20,24255.5,4946.05,32582.35,61783.899999999994
1106081,2023,1,2023Q1,30,25978.15,5700.21,25687.149999999998,57365.509999999995
1106081,2023,1,2023Q1,40,49731.1,12367.46,40053.89,102152.45
1106081,2023,1,2023Q1,50,70857.27,19529.91,56159.94,146547.12
1106081,2023,1,2023Q1,60,110631.06,22161.18,70909.1,203701.34
1106081,2023,1,2023Q1,70,105749.36,11013.88,47935.18,164698.42
1106081,2023,1,2023Q1,80,63191.93,3685.66,24174.78,91052.37
1106081,2023,2,2023Q2,0,17473.87,849.63,14292.22,32615.72
1106081,2023,2,2023Q2,10,19204.72,3020.87,16335.15,38560.74
1106081,2023,2,2023Q2,20,27788.91,5248.43,33536.1,66573.44
1106081,2023,2,2023Q2,30,28212.02,5541.05,28566.25,62319.32
1106081,2023,2,2023Q2,40,52391.840000000004,13712.130000000001,44506.46,110610.43
1106081,2023,2,2023Q2,50,73639.17,20848.9,61831.87,156319.94
1106081,2023,2,2023Q2,60,112657.04,25912.53,81867.94,220437.51
1106081,2023,2,2023Q2,70,111858.22,14839.31,54893.19,181590.72
1106081,2023,2,2023Q2,80,73981.02,4691.43,27927.899999999998,106600.35
1106081,2023,3,2023Q3,0,15576.81,896.01,13620.49,30093.309999999998
1106081,2023,3,2023Q3,10,19964.82,2762.08,16508.920000000002,39235.82000000001
1106081,2023,3,2023Q3,20,25689.14,4881.93,33637.909999999996,64208.979999999996
1106081,2023,3,2023Q3,30,29287.73,5703.28,29968.2,64959.21000000001
1106081,2023,3,2023Q3,40,52594.61,13326.08,44694.01,110614.70000000001
1106081,2023,3,2023Q3,50,74974.35,20817.7,59005.56,154797.61
1106081,2023,3,2023Q3,60,112466.93,25809.49,76754.88,215031.3
1106081,2023,3,2023Q3,70,111429.88,15099.58,52583.23,179112.69
1106081,2023,3,2023Q3,80,72953.32,4860.43,28193.46,106007.20999999999
1106081,2023,4,2023Q4,0,17149.68,1270.68,15233.45,33653.81
1106081,2023,4,2023Q4,10,21835.1,2881.09,18414.79,43130.979999999996
1106081,2023,4,2023Q4,20,28833.79,5313.98,35487.39,69635.16
1106081,2023,4,2023Q4,30,28864.84,5771.78,30255.82,64892.44
1106081,2023,4,2023Q4,40,53655.42,13525.9,45480.84,112662.15999999999
1106081,2023,4,2023Q4,50,76207.22,20398.39,60747.64,157353.25
1106081,2023,4,2023Q4,60,118530.69,25490.12,81894.96,225915.77000000002
1106081,2023,4,2023Q4,70,120173.73,13600.29,55896.87,189670.88999999998
1106081,2023,4,2023Q4,80,77431.08,4654.34,28825.85,110911.26999999999
1106081,2024,1,2024Q1,0,16366.9,1395.1,16405.55,34167.55
1106081,2024,1,2024Q1,10,22532.11,2441.42,20127.44,45100.97
1106081,2024,1,2024Q1,20,25573.6,4744.45,35235.86,65553.91
1106081,2024,1,2024Q1,30,31135.99,6138.67,32509.25,69783.91
1106081,2024,1,2024Q1,40,57752.78,13599.94,48833.76,120186.48000000001
1106081,2024,1,2024Q1,50,80750.89,19667.19,63683.1,164101.18
1106081,2024,1,2024Q1,60,129688.24,26172.93,85149.11,241010.28000000003
1106081,2024,1,2024Q1,70,135632.94,14142.98,61396.840000000004,211172.76
1106081,2024,1,2024Q1,80,85494.31,5001.43,31791.04,122286.78
1106081,2024,2,2024Q2,0,19226.52,1379.39,18408.92,39014.83
1106081,2024,2,2024Q2,10,21657.39,3480.42,18756.47,43894.28
1106081,2024,2,2024Q2,20,29465.13,5643.9,35292.18,70401.20999999999
1106081,2024,2,2024Q2,30,34809.26,6508.92,34356.14,75674.32
1106081,2024,2,2024Q2,40,59267.71,15124.25,50984.92,125376.87999999999
1106081,2024,2,2024Q2,50,83839.70999999999,22769.62,67489.08,174098.40999999997
1106081,2024,2,2024Q2,60,129099.15,29668.54,90229.11,248996.8
1106081,2024,2,2024Q2,70,131399.38,16562.99,66563.69,214526.06
1106081,2024,2,2024Q2,80,90587.29,5542.599999999999,33885.17,130015.06
1106081,2024,3,2024Q3,0,17495.8,1470.71,16931.76,35898.27
1106081,2024,3,2024Q3,10,20081.03,2581.18,17617.34,40279.55
1106081,2024,3,2024Q3,20,25104.06,5479.139999999999,32314.3,62897.5
1106081,2024,3,2024Q3,30,33619.13,6487.02,32496.23,72602.37999999999
1106081,2024,3,2024Q3,40,55942.6,13844.28,46399.71,116186.59
1106081,2024,3,2024Q3,50,78125.14,21168.7,60762.42,160056.26
1106081,2024,3,2024Q3,60,118095.02,27580.66,78746.22,224421.9
1106081,2024,3,2024Q3,70,117400.28,15737.77,56209.06,189347.11
1106081,2024,3,2024Q3,80,79392.67,5573.21,29367.57,114333.45000000001
1106081,2024,4,2024Q4,0,16731.35,1447.6,14759.15,32938.1
1106081,2024,4,2024Q4,10,21462.82,3004.73,17598.46,42066.009999999995
1106081,2024,4,2024Q4,20,26292.18,5606.04,34216.39,66114.61
1106081,2024,4,2024Q4,30,33966.97,6911.67,32494.57,73373.20999999999
1106081,2024,4,2024Q4,40,60020.08,14425.67,48721.22,123166.97
1106081,2024,4,2024Q4,50,81700.06,21398.55,65521.18,168619.79
1106081,2024,4,2024Q4,60,130128.84,28631.2,86994.3,245754.34000000003
1106081,2024,4,2024Q4,70,132393.83,16463.19,63403.49,212260.50999999998
1106081,2024,4,2024Q4,80,89432.29,5863.64,32857.99,128153.91999999998
1106082,2020,1,2020Q1,0,6475.08,220.94,6665.24,13361.259999999998
1106082,2020,1,2020Q1,10,9773.66,900.12,9755.34,20429.120000000003
1106082,2020,1,2020Q1,20,8680.31,1598.45,12667.7,22946.46
1106082,2020,1,2020Q1,30,10301.42,2204.66,8580.61,21086.690000000002
1106082,2020,1,2020Q1,40,29995.45,6687.62,22648.84,59331.91
1106082,2020,1,2020Q1,50,46866.909999999996,11421.619999999999,32537.47,90826.0
1106082,2020,1,2020Q1,60,56625.28,11956.33,34076.03,102657.64
1106082,2020,1,2020Q1,70,49203.12,6330.04,22744.44,78277.6
1106082,2020,1,2020Q1,80,24633.25,1718.53,9520.16,35871.94
1106082,2020,2,2020Q2,0,5746.92,272.48,5941.74,11961.14
1106082,2020,2,2020Q2,10,10334.29,979.98,9070.15,20384.42
1106082,2020,2,2020Q2,20,10706.66,1769.47,12875.539999999999,25351.67
1106082,2020,2,2020Q2,30,9989.03,2248.91,9334.289999999999,21572.23
1106082,2020,2,2020Q2,40,31393.38,7169.1900000000005,23455.95,62018.520000000004
1106082,2020,2,2020Q2,50,50393.11,12766.65,35228.35,98388.11
1106082,2020,2,2020Q2,60,62799.95,13640.55,37634.04,114074.54000000001
1106082,2020,2,2020Q2,70,53017.05,6699.62,23870.9,83587.57
1106082,2020,2,2020Q2,80,24888.97,1744.02,10484.06,37117.05
1106082,2020,3,2020Q3,0,5876.62,372.4,4974.22,11223.24
1106082,2020,3,2020Q3,10,8842.91,875.8199999999999,8093.09,17811.82
1106082,2020,3,2020Q3,20,11307.83,1787.32,12309.61,25404.760000000002
1106082,2020,3,2020Q3,30,9768.69,1876.6699999999998,8236.34,19881.7
1106082,2020,3,2020Q3,40,30336.45,6995.87,21004.02,58336.34
1106082,2020,3,2020Q3,50,52872.96,12927.07,32697.61,98497.64
1106082,2020,3,2020Q3,60,68394.59,15182.63,36767.909999999996,120345.13
1106082,2020,3,2020Q3,70,57024.81,7422.02,22894.46,87341.29000000001
1106082,2020,3,2020Q3,80,26306.5,1924.53,10833.79,39064.82
1106082,2020,4,2020Q4,0,6147.83,92.09,3841.31,10081.23
1106082,2020,4,2020Q4,10,8399.6,769.82,8132.59,17302.010000000002
1106082,2020,4,2020Q4,20,9795.63,1696.59,12211.03,23703.25
1106082,2020,4,2020Q4,30,8596.31,1518.47,7507.79,17622.57
1106082,2020,4,2020Q4,40,28599.95,6368.25,19589.91,54558.11
1106082,2020,4,2020Q4,50,48650.12,11540.71,30163.37,90354.2
1106082,2020,4,2020Q4,60,64737.57,13095.05,35229.69,113062.31
1106082,2020,4,2020Q4,70,55909.1,6141.1,22100.68,84150.88
1106082,2020,4,2020Q4,80,29522.77,1421.6599999999999,10354.31,41298.74
1106082,2021,1,2021Q1,0,4590.87,128.17000000000002,4007.33,8726.369999999999
1106082,2021,1,2021Q1,10,8342.43,636.5600000000001,7883.05,16862.04
1106082,2021,1,2021Q1,20,9362.11,1475.36,12470.52,23307.99
1106082,2021,1,2021Q1,30,8855.88,1344.95,7420.76,17621.59
1106082,2021,1,2021Q1,40,27773.0,6201.09,19022.59,52996.67999999999
1106082,2021,1,2021Q1,50,48840.71,10737.43,29935.86,89514.0
1106082,2021,1,2021Q1,60,68652.42,12608.86,35759.93,117021.20999999999
1106082,2021,1,2021Q1,70,55033.04,5815.75,22695.43,83544.22
1106082,2021,1,2021Q1,80,26741.03,2048.68,10146.17,38935.88
1106082,2021,2,2021Q2,0,7230.4,329.27,5932.87,13492.54
1106082,2021,2,2021Q2,10,10738.78,1375.8700000000001,10234.33,22348.980000000003
1106082,2021,2,2021Q2,20,12897.99,2614.27,16381.62,31893.88
1106082,2021,2,2021Q2,30,10375.67,2299.66,9952.3,22627.629999999997
1106082,2021,2,2021Q2,40,30816.36,7871.06,22622.13,61309.55
1106082,2021,2,2021Q2,50,52372.86,13421.15,35582.36,101376.37
1106082,2021,2,2021Q2,60,75031.62,16064.91,43319.14,134415.66999999998
1106082,2021,2,2021Q2,70,64266.8,8099.64,28074.03,100440.47
1106082,2021,2,2021Q2,80,34899.7,2250.2599999999998,12905.01,50054.97
1106082,2021,3,2021Q3,0,7629.0,432.62,6958.69,15020.31
1106082,2021,3,2021Q3,10,11028.91,1108.46,9398.01,21535.379999999997
1106082,2021,3,2021Q3,20,14575.96,2135.88,16399.3,33111.14
1106082,2021,3,2021Q3,30,14650.15,2403.91,10839.95,27894.01
1106082,2021,3,2021Q3,40,37540.58,8071.36,24675.29,70287.23000000001
1106082,2021,3,2021Q3,50,61366.8,14593.35,36211.64,112171.79000000001
1106082,2021,3,2021Q3,60,84916.69,18651.49,43627.17,147195.35
1106082,2021,3,2021Q3,70,71060.43000000001,9481.95,27459.67,108002.05
1106082,2021,3,2021Q3,80,35388.93,2801.08,13687.91,51877.92
1106082,2021,4,2021Q4,0,8813.52,363.74,5584.0,14761.26
1106082,2021,4,2021Q4,10,11383.26,1116.74,10070.11,22570.11
1106082,2021,4,2021Q4,20,14722.14,2296.73,18335.0,35353.869999999995
1106082,2021,4,2021Q4,30,14542.51,2409.91,11491.69,28444.11
1106082,2021,4,2021Q4,40,34824.67,7876.0199999999995,24618.68,67319.37
1106082,2021,4,2021Q4,50,57115.69,14029.51,37250.159999999996,108395.35999999999
1106082,2021,4,2021Q4,60,79262.08,16494.88,43413.68,139170.64
1106082,2021,4,2021Q4,70,68779.31,7917.22,28495.18,105191.70999999999
1106082,2021,4,2021Q4,80,41375.3,2315.55,15671.22,59362.07000000001
1106082,2022,1,2022Q1,0,6391.76,283.28999999999996,5586.42,12261.470000000001
1106082,2022,1,2022Q1,10,10945.52,854.45,9904.18,21704.15
1106082,2022,1,2022Q1,20,13464.76,1855.26,16752.38,32072.4
1106082,2022,1,2022Q1,30,13399.58,2017.53,10064.61,25481.72
1106082,2022,1,2022Q1,40,32933.58,6374.65,21465.11,60773.340000000004
1106082,2022,1,2022Q1,50,52752.44,11894.38,32734.25,97381.07
1106082,2022,1,2022Q1,60,75846.4,14586.88,39136.46,129569.73999999999
1106082,2022,1,2022Q1,70,63422.409999999996,7293.7,25923.34,96639.45
1106082,2022,1,2022Q1,80,42053.11,1938.9299999999998,14327.11,58319.15
1106082,2022,2,2022Q2,0,10452.14,786.13,9877.8,21116.07
1106082,2022,2,2022Q2,10,12817.29,1901.87,12458.91,27178.07
1106082,2022,2,2022Q2,20,17843.06,2493.33,22801.82,43138.21
1106082,2022,2,2022Q2,30,15329.4,2608.5299999999997,13855.13,31793.059999999998
1106082,2022,2,2022Q2,40,34945.4,7721.55,27923.68,70590.63
