행정동코드,연도,분기,연도분기,총_유동인구,남성_유동인구,여성_유동인구,10대미만,10대,20대,30대,40대,50대,60대,70이상,2030_유동인구,2030_유동인구_비중
11350630,2024,3,2024Q3,75297035.73809999,34674532.8061,40622502.9371,5052009.5901999995,6553566.9073,7965914.531099999,9410926.8768,10868035.5601,12590613.361299999,10734600.2365,12121368.6799,17376841.407899998,0.230777
11350630,2024,4,2024Q4,73026062.3023,33667260.5284,39358801.7988,4937078.3927,6450557.995999999,7501572.511,8983642.1673,10517769.998399999,12283060.315200001,10501837.8848,11850543.0618,16485214.6783,0.225744
11350640,2020,1,2020Q1,69408079.4357,31974546.1066,37433533.289,3792275.2298,8566656.9574,12161004.185,8442111.2701,9592055.613400001,10925128.5192,8191640.8455,7737206.7752,20603115.4551,0.29684
11350640,2020,2,2020Q2,69124761.1259,31565840.9791,37558920.1294,3764768.1700999998,8176302.1908,12045723.9823,8590500.939399999,9715113.2614,10876792.3335,8119355.9268,7836204.3042,20636224.9217,0.298536
11350640,2020,3,2020Q3,67880818.0192,31146232.2073,36734585.7222,3679391.3236999996,7709248.9432,11354968.6416,8427164.5853,9629739.9511,10943565.634300001,8133105.9857,8003632.8646,19782133.2269,0.291424
11350640,2020,4,2020Q4,66274320.9208,30524509.569799997,35749811.3539,3642534.9080999997,7338189.7697,10624140.8179,8337430.8012,9528055.3971,10872889.5055,8168614.7446,7762464.979599999,18961571.6191,0.286107
11350640,2021,1,2021Q1,61836926.8188,28319082.4089,33517844.3682,3408605.6467999998,6782082.0895,9717843.0166,7767400.905099999,9019180.2904,10239291.629900001,7607856.8361,7294666.3627,17485243.9217,0.282764
11350640,2021,2,2021Q2,60939573.594500005,27667127.4099,33272446.212799996,3356166.5203,6482090.6842,9946283.0925,7552774.243,8832790.1275,10119235.0948,7490283.8215,7159950.0389,17499057.3355,0.287154
11350640,2021,3,2021Q3,63190780.848900005,28635647.6069,34555133.2547,3476862.88,6906933.9786,10053309.0029,7845972.6274,9061023.3514,10617928.717,7835545.0868,7393205.217499999,17899281.6303,0.283258
11350640,2021,4,2021Q4,65389684.135800004,29631792.038599998,35757892.1271,3503591.2643,7121042.6631000005,10389855.561700001,8198923.271699999,9363999.649,10911977.716699999,8088960.0488,7811333.9904,18588778.8334,0.284277
11350640,2022,1,2022Q1,64163100.2792,29155719.439799998,35007380.8254,3722656.7347,7233202.968900001,9827442.2961,7949970.6471,9081203.1421,10620232.3536,8017768.926,7710623.196699999,17777412.9432,0.277066
11350640,2022,2,2022Q2,64175885.6909,29032140.4036,35143745.2853,3759972.0956,6794159.056499999,10204446.6843,8147502.163699999,9076484.688099999,10563159.1645,7810033.818299999,7820128.0179,18351948.847999997,0.285963
11350640,2022,3,2022Q3,64587502.7644,29163535.1581,35423967.5977,3785562.9534,7023475.8087,10292928.977,8202082.360099999,9103076.2118,10658898.3905,7758604.6178,7762873.4365,18495011.3371,0.286356
11350640,2022,4,2022Q4,64436512.1363,29030262.2495,35406249.9189,3792410.8912,6984482.3646,10183816.9022,8167648.8233,9072117.9695,10618107.7314,7776592.4172,7841335.069,18351465.725500003,0.284799
11350640,2023,1,2023Q1,63170115.583399996,28606000.462300003,34564115.0905,3589732.9314,6992856.2937,10119005.604899999,8009271.5878,8822287.55,10325862.9887,7613548.5548,7697550.0415,18128277.1927,0.286976
11350640,2023,2,2023Q2,61346361.479100004,27635064.0094,33711297.4921,3342238.0919000003,6242560.3146,9882332.3292,8013000.6183,8696036.4465,10085301.0219,7511368.1014,7573524.5777,17895332.947499998,0.29171
11350640,2023,3,2023Q3,62149927.3759,27954694.574199997,34195232.8313,3428856.0818,6512749.4111,10085365.128,8041098.965299999,8680464.132199999,10250728.3114,7479434.7689,7671230.6068,18126464.0933,0.291657
11350640,2023,4,2023Q4,62862622.083399996,28454095.406099997,34408526.552200004,3399922.5984,6465050.9254,10087552.906,8321486.0366,8907368.3588,10498654.6218,7607669.071599999,7574917.4397,18409038.9426,0.292846
11350640,2024,1,2024Q1,63646734.2157,28906068.3244,34740665.8249,3398664.4189999998,6706367.8522,10333659.081,8180909.9944,9021768.1022,10591427.9576,7699932.7543,7714003.988600001,18514569.075400002,0.290896
11350640,2024,2,2024Q2,63060258.1726,28467274.887599997,34592983.3153,3225716.9766999995,6146566.1129,10159729.0242,8349349.5868999995,9064781.3919,10601452.1819,7749514.602499999,7763148.3259,18509078.6111,0.293514
11350640,2024,3,2024Q3,62172597.002000004,28327503.686899997,33845093.2164,3218342.8634,6330602.976,10036992.3924,8107198.5896000005,8947245.125,10332164.8903,7576577.3324,7623472.7342,18144190.982,0.291836
11350640,2024,4,2024Q4,61319109.123,27969231.953,33349877.2154,3215206.1389,6128426.7552000005,9657989.3491,8105690.6861,8874841.847,10210495.5797,7441955.942399999,7684502.87,17763680.0352,0.289692
11350665,2020,1,2020Q1,48047142.3923,21980513.576700002,26066628.8603,2828865.7993,4483040.7267,5162505.6456,5015922.9805,7105494.753,7972155.0875,7238429.452,8240727.9924,10178428.6261,0.211843
11350665,2020,2,2020Q2,47777053.8055,21907198.025399998,25869855.8184,2846997.4483000003,4386911.2242,5242883.696,5156015.376,6941177.9804,7914344.0159,7113227.338299999,8175496.764699999,10398899.072,0.217655
11350665,2020,3,2020Q3,47883469.8539,22152875.4821,25730594.3434,2830831.7079,4291602.1748,5238900.9614,5211714.4918,6840791.5911,8041635.7129,7250730.6437,8177262.5419,10450615.453200001,0.218251
11350665,2020,4,2020Q4,47612418.362399995,22086321.5453,25526096.788900003,2784859.576,4167285.3334,5280732.9746,5265160.3781,6743317.079399999,8037121.0078,7221503.142,8112438.8429000005,10545893.3527,0.221495
11350665,2021,1,2021Q1,46528289.5164,21772866.3287,24755423.1293,2730857.5403,4008723.8606000002,5280349.834799999,5096691.0028,6565907.9054000005,7839301.772,7016049.3442,7990408.1979,10377040.8376,0.223026
11350665,2021,2,2021Q2,46414996.0489,21458734.9049,24956261.2068,2680728.9353,3972962.3063,5124982.3594,5046389.5734,6607323.7837000005,7783404.9432,7039832.7724,8159371.438,10171371.9328,0.21914
11350665,2021,3,2021Q3,47801850.1231,22148403.044,25653447.084799998,2741737.9483000003,4207775.123,5286855.7302,5112713.216700001,6799970.868799999,8071458.2234000005,7226791.8805,8354547.1379,10399568.9469,0.217556
11350665,2021,4,2021Q4,47283322.0366,21801795.1044,25481526.9498,2821793.4220000003,4211777.9377999995,4924548.2842,5102327.0614,6627780.4007,8003435.4575,7198216.7302,8393442.760400001,10026875.3456,0.212059
11350665,2022,1,2022Q1,46831115.1231,21797818.0416,25033297.090499997,2696550.7314,4158805.6062000003,4956384.6443,5145192.8127,6615268.8708,7958653.9894,7088049.380000001,8212209.0973000005,10101577.456999999,0.215702
11350665,2022,2,2022Q2,45275541.6906,20866666.019199997,24408875.6415,2461761.4484,3786218.1767,4726645.3492,4956420.403899999,6373967.2097,7750454.9014,6999847.1551,8220227.0163,9683065.7531,0.21387
11350665,2022,3,2022Q3,44397081.5569,20347603.334,24049478.1764,2325925.8144,3639100.7174000004,4695148.598999999,4804616.7274,6209185.7862,7777688.1367,6852912.885199999,8092502.8441,9499765.3264,0.213973
11350665,2022,4,2022Q4,43845883.2233,20210853.679899998,23635029.472,2299236.0553,3496933.7805000003,4634069.603,4719450.864399999,6195715.1724,7803532.435699999,6770834.1453,7926111.0953,9353520.4674,0.213327
11350665,2023,1,2023Q1,42848794.419,19926436.6428,22922357.8381,2235723.7948,3550349.3772,4568177.9879,4594264.7901,5958928.9936999995,7748778.7703,6696527.8542,7496042.9127,9162442.778,0.213832
11350665,2023,2,2023Q2,41277416.3102,19143418.3796,22133997.9226,2102884.4169,3292979.4324000003,4344784.447799999,4489309.8375,5892073.7625,7454326.6628,6533726.3465,7167331.3958,8834094.2853,0.214018
11350665,2023,3,2023Q3,44707492.3031,20775704.7207,23931787.5158,2525401.1124,3886072.368,4612575.0333,4916203.3375,6708557.5405,7835893.227700001,6828732.055399999,7394057.5616999995,9528778.3708,0.213136
11350665,2023,4,2023Q4,45159577.5953,21058780.404,24100797.0804,2684349.5884,3934243.5868,4705180.9777,4990914.532,6921406.2583,8009850.8115,6815207.8585,7098423.8712,9696095.5097,0.214707
11350665,2024,1,2024Q1,45595182.1678,21291382.8767,24303799.362999998,2742625.9583,3995296.3899,4847349.1212,4984458.1422,6854925.7497000005,8181959.881999999,6854912.9253,7133654.0711,9831807.2634,0.215633
11350665,2024,2,2024Q2,44213125.497999996,20394882.3426,23818243.094,2659782.6968,3745111.5401,4442484.4331,4934252.7834,6710060.306299999,7958604.5743,6629413.6667,7133415.4359,9376737.2165,0.21208
11350665,2024,3,2024Q3,45459526.9333,20991656.8601,24467870.08,2925838.1305,4051760.2508,4521485.3872,4966576.2094,6851159.7318,7937700.9977,6735630.759099999,7469375.4736,9488061.5966,0.208714
11350665,2024,4,2024Q4,45192278.4696,20906897.6061,24285380.9074,2959943.0919,4079263.0555,4594725.0164,4838696.318399999,6806089.100099999,7943463.2659,6679357.0542,7290741.611099999,9433421.3348,0.20874
11350670,2020,1,2020Q1,51544823.1211,23698946.3217,27845876.6948,3131174.67,5580953.413,6490785.1192,5674607.6685,7443417.8094,8567040.7241,6876153.4123,7780690.2,12165392.7877,0.236016
11350670,2020,2,2020Q2,49861927.231,22893962.0004,26967965.180200003,3022440.351,5406288.7197,6272087.496499999,5597581.9398,7184305.9523,8129817.721100001,6636461.8422,7612943.158,11869669.436299998,0.238051
11350670,2020,3,2020Q3,49572964.9858,22863516.7672,26709448.1678,3063302.0239,5302374.7085,6145661.7108,5592378.695,7182094.0796,8140724.884099999,6550151.454299999,7596277.3788,11738040.4058,0.236783
11350670,2020,4,2020Q4,48824027.401,22378926.9984,26445100.3517,3139518.6115,5156487.1504999995,6016205.6462,5429746.9662999995,7036056.1044,8080482.1702,6502180.581,7463350.12,11445952.6125,0.234433
11350670,2021,1,2021Q1,47695100.0765,21726409.0397,25968691.0876,3163835.1182999997,5022674.5688000005,5899260.4135,5206529.0298,6802776.523800001,7829007.3149999995,6437538.7671,7333478.391,11105789.4433,0.23285
11350670,2021,2,2021Q2,46739668.149399996,21144168.9188,25595499.269100003,3050239.4436999997,4855269.1233,5669548.4941,5166169.8401999995,6644142.1588,7692485.4977,6390877.7097,7270935.9204,10835718.3343,0.231831
11350670,2021,3,2021Q3,43257065.3192,19451634.4831,23805430.855499998,2668087.0403,4489865.8207,5127718.9043000005,4730059.8693,6103826.1477,7187380.394099999,5912773.7162999995,7037353.4459,9857778.7736,0.227888
11350670,2021,4,2021Q4,41388780.627900004,18681173.7016,22707606.9769,2471273.69,4154054.6179,4888835.2553,4578540.9742,5825473.7647,6962807.8221,5710647.9121,6797146.642200001,9467376.2295,0.228743
11350670,2022,1,2022Q1,41206973.8129,18679833.4787,22527140.2517,2378644.4375,4095009.0135000004,4997391.5011,4617799.335,5778961.0071,6929131.0436,5662241.8113,6747795.5813,9615190.8361,0.233339
11350670,2022,2,2022Q2,40495964.560100004,18235400.354000002,22260564.1898,2360281.4195,3850152.5552000003,4784359.1272,4581076.5215,5662614.7849,6917636.788699999,5599778.8445,6740064.5023,9365435.648699999,0.231268
11350670,2022,3,2022Q3,40048069.0755,18041419.2943,22006649.7806,2383824.0111,3875184.6421999997,4731715.5042,4442474.2882,5546775.0445,6917158.1559,5499737.9546,6651199.4742,9174189.7924,0.229079
11350670,2022,4,2022Q4,39530445.9313,17871218.5024,21659227.399,2248639.0252,3686788.8932,4761040.4624,4472209.1599,5494006.6792,6942041.5161999995,5484736.1044,6440984.060900001,9233249.622299999,0.233573
11350670,2023,1,2023Q1,39359245.1549,17759291.0046,21599954.099799998,2193215.5011,3715954.3257,4794161.8982,4562496.7989,5461506.4053,6838063.8115,5451414.913,6342431.4507,9356658.697099999,0.237725
11350670,2023,2,2023Q2,38098087.9885,17108367.4184,20989720.5913,2009677.32,3338083.4972,4608459.639,4481513.3317,5277109.8368,6840226.5546,5322835.7936,6220182.0368,9089972.9707,0.238594
11350670,2023,3,2023Q3,39292531.7109,17692870.0059,21599661.7707,2181133.9842,3660311.0256000003,4628813.6534,4497294.6218,5420950.3518,6958320.664100001,5562379.8784,6383327.5973000005,9126108.2752,0.232261
11350670,2023,4,2023Q4,39309239.6545,17814802.4668,21494437.0744,2177382.3908,3607828.4946,4513356.7067,4562844.020500001,5513135.8160999995,6950566.291300001,5604433.9719,6379691.8493,9076200.727200001,0.230892
11350670,2024,1,2024Q1,39579849.5075,17919515.542999998,21660333.8624,2252878.5221,3684132.5494999997,4604733.3155000005,4526904.2003,5524755.1898,6919607.863499999,5611263.1123,6455574.6524,9131637.5158,0.230714
11350670,2024,2,2024Q2,34393090.7101,15553315.3146,18839775.5171,1914724.8998,3068449.6532,4105142.1619999995,3878745.3345,4838957.4683,6061606.3376,4848009.2224,5677455.7539,7983887.496499999,0.232136
11350670,2024,3,2024Q3,34449076.0049,15630903.756199999,18818172.3016,1940550.6121999999,3162748.7536,4023998.3575999998,3866355.8375,4791055.193700001,6147521.4661,4868909.629000001,5647936.2081,7890354.1951,0.229044
11350670,2024,4,2024Q4,33700864.9244,15284460.528299998,18416404.3234,1883955.3495,3063102.1496,3864515.4554000003,3866929.0376,4679987.9634,6016920.4002,4776946.4602,5548508.0358,7731444.493000001,0.229414
11350695,2020,1,2020Q1,97415338.0117,42989719.336500004,54425618.7458,7864213.0802,10142303.0595,13792990.3232,13034404.4173,15240703.0482,14828155.698199999,10813033.2624,11699535.1933,26827394.740500003,0.275392
11350695,2020,2,2020Q2,94372612.4134,41823399.1433,52549213.3625,7654186.7836,10095191.7515,13285201.3503,12433573.0112,14858942.1797,14413289.7153,10357965.5173,11274262.1969,25718774.3615,0.272524
11350695,2020,3,2020Q3,92278820.2961,40792191.9504,51486628.304800004,7431742.4457,9440663.4256,12924640.5872,12192619.0729,14454250.0491,14468290.5269,10228606.2156,11138007.9322,25117259.660099998,0.272189
11350695,2020,4,2020Q4,95210296.3118,42131213.9497,53079082.363800004,7824222.4122,9845926.7514,12804902.337,12757095.0475,14793812.0156,15111598.6544,10580265.5286,11492473.5668,25561997.384499997,0.268479
11350695,2021,1,2021Q1,103059348.17500001,45542042.151700005,57517306.0358,8481707.067400001,10819467.2049,13637585.799899999,14019041.7291,15846023.6063,16379984.7194,11568916.9776,12306621.082899999,27656627.529,0.268356
11350695,2021,2,2021Q2,103642267.0527,45505112.0974,58137154.921,8388402.8792,11142582.2283,13835712.6689,14189692.5172,15832485.6629,16437593.5988,11480745.4294,12335052.0337,28025405.1861,0.270405
11350695,2021,3,2021Q3,106256898.38800001,46957690.4335,59299207.9948,8330393.9594,11507788.1469,14133474.3994,14662340.6009,16315176.5988,16782500.770400003,11769444.1609,12755779.7916,28795815.000299998,0.271002
11350695,2021,4,2021Q4,105912636.9217,46754774.7863,59157862.141399994,8374212.3765,11429817.3749,14000792.322500002,14684462.7581,16319628.2475,16690583.8107,11704292.2799,12708847.7576,28685255.0806,0.270839
11350695,2022,1,2022Q1,102408072.3515,45246967.6317,57161104.7107,7954023.651000001,10972281.7187,13605723.3819,14138909.7697,15901892.803199999,16153272.9783,11416960.3259,12265007.7137,27744633.1516,0.270922
11350695,2022,2,2022Q2,104972820.3885,46399946.6181,58572873.6812,8220957.8111000005,11660808.7961,13921408.606400002,14403873.243299998,16299356.4633,16558138.8011,11675697.3125,12232579.2655,28325281.8497,0.269834
11350695,2022,3,2022Q3,102625167.3405,45217811.8857,57407355.4428,7750852.3754,11383743.7379,13748668.631099999,14049764.239999998,15958321.366899999,16290490.875500001,11322217.4625,12121108.6392,27798432.871099997,0.270873
11350695,2022,4,2022Q4,101162493.3615,44529963.7463,56632529.5414,7780177.9824,10987040.1717,13306846.4615,13940498.049600001,15878268.8624,16080553.3442,11138372.3796,12050736.0363,27247344.5111,0.269342
11350695,2023,1,2023Q1,98199542.7272,43241765.0166,54957777.753,7205234.0841,10638619.6111,13161156.6098,13511675.164500002,15382517.7858,15681678.7413,10828431.122,11790229.651,26672831.7743,0.271619
11350695,2023,2,2023Q2,99420045.05829999,43500742.9515,55919302.3247,7311060.713400001,11015409.4732,13426102.773699999,13797626.236000001,15537041.5099,15772578.479200002,10760841.6986,11799384.3922,27223729.0097,0.273825
11350695,2023,3,2023Q3,103709646.37020001,45244339.3883,58465306.9807,7520257.0046,11364872.4219,13999006.7568,14464428.776700001,16015573.5672,16728678.9888,11365260.0731,12251568.7799,28463435.5335,0.274453
11350695,2023,4,2023Q4,103811739.0808,45251645.6998,58560093.2935,7778819.3323,10964104.03,13685872.0134,14767363.2639,16137322.697999999,16792250.0219,11488350.239,12197657.3948,28453235.2773,0.274085
11350695,2024,1,2024Q1,98991481.32190001,43389982.672,55601498.7103,7236846.2844,10210510.2141,13073502.496199999,14158122.596,15206022.143,16160271.4525,11120192.6791,11826013.517,27231625.0922,0.275091
11350695,2024,2,2024Q2,98499223.4089,43103789.2134,55395434.0627,7204150.4877,10421334.2867,12738648.1767,14287869.8549,15194673.523200002,16193020.8715,10831081.0578,11628445.0176,27026518.0316,0.274383
11350695,2024,3,2024Q3,98523755.39829999,43046112.0697,55477643.413200006,6886649.8388,10284720.7149,13118891.362200001,14381491.6379,15217224.5909,16165004.737100001,10844184.133299999,11625588.467799999,27500383.0001,0.279124
11350695,2024,4,2024Q4,97736723.7037,42885066.743,54851656.9589,7068395.5297,9930835.039,12762471.514,14225615.0603,15365957.9635,16155901.114500001,10780943.938299999,11446603.5426,26988086.5743,0.27613
11350700,2020,1,2020Q1,42551982.5792,18956174.5315,23595807.9657,6091859.564,4956572.415,4276155.6558,6910171.1401,6210953.9535,5491419.9967,4407251.4777999995,4207598.2943,11186326.7959,0.262886
11350700,2020,2,2020Q2,41256514.0081,18118791.4118,23137722.7124,5984853.8467999995,4868627.2433,4114571.3682,6669535.6175,5965351.7102,5287340.0851,4216555.0186,4149679.2345,10784106.9857,0.261392
11350700,2020,3,2020Q3,39080231.1653,17172294.7434,21907936.4379,5340805.318299999,4506025.6111,3911724.1986,6381075.2023,5722016.2616,5011948.828,4154820.2748,4051815.4866,10292799.400899999,0.263376
11350700,2020,4,2020Q4,39186607.1608,17298864.8908,21887742.3449,5287677.539,4497435.6068,3911470.7812,6522010.026900001,5729935.2337,5017910.2219,4105278.7619000003,4114889.0642999997,10433480.8081,0.266251
11350700,2021,1,2021Q1,38651598.8859,17077304.2928,21574294.6527,5124360.5566,4307575.3708999995,3925084.7163,6627864.829,5625760.9666,4944039.1206,3996973.2834,4099940.1021,10552949.5453,0.273028
11350700,2021,2,2021Q2,38539655.6862,17032092.8209,21507562.8623,5359838.1358,4294227.5566,3900875.6801,6574763.8926,5653548.305600001,4849111.1565000005,3934420.1481,3972870.8079000004,10475639.5727,0.271815
11350700,2021,3,2021Q3,39108505.0949,17566097.0559,21542407.969499998,5180211.8138,4245125.1442,4008464.12,6654797.6376,5884376.3825,5118449.1822999995,4012995.7071,4004085.0379,10663261.7576,0.272658
