행정동_코드,행정동,연도,상권티어,2030비중,2030소비_변화,20대_이동비율,20대_이동비율_변화,트렌드_유동인구,트렌드_유동인구_변화율,복합점수_분위,분위변화_현재,업종점수,금요효과,주말비중,야간비중,트렌드매출_비중,상권티어_코드,갭_2030소비,갭_20대이동,갭_평균,분위변화_next,타겟,타겟_레이블
11170510,후암동,2024,⑤ 성숙·정체,0.2626818912056238,-0.9281201475007994,10.111237670969405,-0.09759752440482039,766971.29,15.019804842326101,0.75177304964539,0.7092198581560294,0.5018607913326941,1.1043173670313893,0.2363200280518063,0.4023569786971485,0.302572987625541,2,-0.049645390070921946,0.027847803435178675,-0.010898793317871636,,,
11170520,용산2가동,2024,① 레전드,0.5071578795583916,3.6230559885491562,26.13203052339164,0.13906100083290696,1175291.41,18.173883527660895,0.9905437352245864,1.1820330969267157,0.6516165030744542,1.184932802570292,0.3809753381919949,0.5299898888167708,0.4598135301942569,6,-0.007092198581560294,-0.00950108119615023,-0.008296639888855262,,,
11170530,남영동,2024,① 레전드,0.3832124801821016,-0.7099108171836122,13.668584253774165,-0.17624660881605259,3124419.56,11.995732460229958,0.9385342789598108,1.4184397163120366,0.7389211559459136,1.07776438762656,0.1992222100826086,0.51902950924191,0.2887868099137345,6,-0.023640661938534313,-0.05701769128208578,-0.04032917661031005,,,
11170555,청파동,2024,⑦ 일반,0.3189275887730746,-1.1858787096668821,13.114795297557635,-0.47095099955426,1891251.25,4.621195790518273,0.6382978723404256,-2.8368794326241065,0.5081381534964816,1.0514579746637625,0.2261029478845997,0.3795299802989811,0.2886934166815042,0,0.1985815602836879,0.22663103761218106,0.21260629894793448,,,
11170560,원효로1동,2024,⑦ 일반,0.1905689638427269,2.3500511647376294,9.776094176056354,-1.1695396175333848,1096553.8800000001,-2.6843899755452094,0.0023640661938534,-0.47281323877068004,0.1688024976240921,0.7721124208620125,0.0541734762270706,0.2011411814221614,0.0881358456110033,0,0.326241134751773,0.7677781139009333,0.5470096243263531,,,
11170570,원효로2동,2024,⑦ 일반,0.1010495736092319,-2.1558151334014495,4.687315457577251,-0.18919364496774627,598016.29,-0.25140797640740287,0.0165484633569739,1.4184397163120501,0.087201274638726,1.504920371337476,0.0424059775006076,0.1283943305455746,0.0669196028271037,0,0.002364066193853428,0.41947049398899755,0.2109172800914255,,,
11170580,효창동,2024,⑦ 일반,0.1628933621929348,-2.8399319772354605,4.555244323859577,-0.3859895907827404,442646.29,0.5830594212384188,0.1087470449172576,4.01891252955082,0.2526634232182399,1.31726527904422,0.1539650599611066,0.2512841180312579,0.2040529542898448,0,0.04018912529550826,0.3154235711964864,0.17780634824599734,,,
11170590,용문동,2024,⑦ 일반,0.1350069617426478,-0.5097629013797983,3.8638537343578054,-0.5407490293907768,521020.24,-0.3745065550741389,0.2127659574468085,3.0732860520094607,0.2079626382333241,1.231609860177976,0.2296900364948289,0.3305432069307454,0.2898765762191598,0,-0.14657210401891252,0.13083593828778864,-0.00786808286556194,,,
11170625,한강로동,2024,⑦ 일반,0.2177885918161285,2.9085855717921993,16.225441128483425,-0.5916908910997591,11019552.54,9.692454195645283,0.0449172576832151,2.83687943262412,0.0989404695754222,1.1647604159860128,0.2066167605400832,0.248115365543028,0.2506057235058683,0,0.4326241134751773,0.8626656807054105,0.6476448970902939,,,
11170630,이촌1동,2024,⑦ 일반,0.143273118718419,-1.0671152902785392,6.198878488811098,-0.3618992208815053,1576702.95,0.87925185624802,0.5437352245862884,-8.037825059101655,0.4369181189059086,1.1219851609208225,0.225686355813135,0.3529966812998,0.2857392023306953,0,-0.44680851063829785,0.020245818067740062,-0.2132813462852789,,,
11170640,이촌2동,2024,⑦ 일반,0.1368552245823387,-2.4493292797968804,18.882932400866014,2.5056809543500727,551980.74,1.3755377361016619,0.3191489361702128,19.858156028368796,0.1397041018528844,1.954242759873187,0.1190209778227967,0.2038496585828711,0.1751379600952653,0,-0.24586288416075652,0.6145003529293133,0.18431873438427837,,,
11170650,이태원1동,2024,① 레전드,0.5501220329602208,-0.10729966912459421,34.05664958395708,0.2148326131089675,2696369.67,6.043153622787956,1.0,0.23640661938534313,0.7999068558177869,1.4571926572789589,0.4393193943632241,0.431508820852326,0.5046735193435029,6,-0.011820330969267157,-0.007109004739336511,-0.009464667854301834,,,
