행정동,업종,연도,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,연령대_20_매출_금액,연령대_20_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액
오금동,화장품,2023,2548794781,12219,1893615173,655179608,8185,4034,85631869,857,276858561,362594225,568926554,459588448,225647385,438246336,216933272
오금동,화장품,2024,2048492899,8454,1432705917,615786982,5802,2652,36904037,322,241505951,285862359,272362814,339961864,293012929,569670716,46116266
오금동,화초,2020,143483887,3798,126549726,16934161,3165,633,12104835,586,22602659,32771422,26467642,18000327,26707676,14335412,2598749
오금동,화초,2021,156992018,4969,115942862,41049156,3600,1369,31091837,1175,14562636,27756170,17723176,23097750,32803130,34904767,6144389
오금동,화초,2022,172312117,4701,122132242,50179875,3134,1567,24250745,804,24290075,16727054,28415567,22918494,29781052,42842885,7336990
오금동,화초,2023,117611559,3133,91186977,26424582,2408,725,8510500,319,16407696,16277114,20380159,18459633,19662375,18415806,8008776
오금동,화초,2024,99448054,2991,83700213,15747841,2474,517,9459381,366,12731768,18600679,16527880,18561699,17278187,11992316,3755525
오류1동,PC방,2021,492570850,115537,314420629,178150221,73966,41571,253148980,56798,67426208,59367227,57698299,57909571,72019324,87921904,90228317
오류1동,PC방,2022,408000000,83737,249089995,158910005,51430,32307,203912729,42186,49221354,50748359,45131247,47119931,56869104,81103133,77806872
오류1동,PC방,2023,408000000,76739,247856454,160143546,47563,29176,196864737,37785,50481388,47015446,45992460,47775291,56591869,81315034,78828512
오류1동,PC방,2024,408000000,73930,272356000,135644000,49026,24904,162088211,31541,53668297,51826693,50967807,51123088,64770115,71037632,64606368
오류1동,가전제품수리,2023,12536363,447,10690909,1845454,319,128,0,0,954545,0,1145455,7636364,954545,1845454,0
오류1동,가전제품수리,2024,9513636,447,9513636,0,447,0,0,0,1272727,6363637,222727,0,1654545,0,0
오류1동,골프연습장,2021,163405390,5648,78973100,84432290,2572,3076,6464074,152,14707331,15854413,18021841,13823459,16566056,41632859,42799431
오류1동,골프연습장,2022,250911731,8913,136362881,114548850,4940,3973,3926098,139,21797785,29772108,28270828,25109043,31413117,55267845,59281005
오류1동,골프연습장,2023,317838927,12299,173612135,144226792,6871,5428,9802857,274,33112613,35234554,29206691,35159813,40898464,78043886,66182906
오류1동,골프연습장,2024,294751013,10276,161410186,133340827,5272,5004,18186506,441,31731570,33073621,27159492,31936290,37509213,68217188,65123639
오류1동,노래방,2020,1232662524,92923,773224353,459438171,63732,29191,223497026,49094,137519780,150411749,181191432,156198281,147903111,265386091,194052080
오류1동,노래방,2021,706147878,119364,472604877,233543001,79734,39630,246376985,69135,75813539,96644087,119533186,91870544,88743521,122727116,110815885
오류1동,노래방,2022,1166184947,217302,734085840,432099107,142710,74592,432603933,117157,131428560,122046867,134656546,170462637,175491230,224173333,207925774
오류1동,노래방,2023,2238409689,221181,1311114433,927295256,141691,79490,497012732,109142,235355773,262104741,234094620,313569994,265989305,481134819,446160437
오류1동,노래방,2024,3785983732,167130,2197379696,1588604036,104046,63084,542067413,76303,279825925,474429507,558903628,382792538,501428098,994315973,594288063
오류1동,당구장,2020,333817169,15108,254397267,79419902,10106,5002,61980698,2076,61831993,48801262,47136478,49362488,47265046,43394595,36025307
오류1동,당구장,2021,116304589,7879,72284031,44020558,4862,3017,9668974,817,12638031,14735770,16128071,12415856,16366303,19783222,24237336
오류1동,당구장,2022,132879589,8464,79977175,52902414,5054,3410,11491605,900,19688296,14418196,13146005,14486815,18237863,25944893,26957521
오류1동,당구장,2023,222750321,12717,129844742,92905579,7481,5236,10882557,796,25431708,23338459,22791598,26523549,31759428,49959506,42946073
오류1동,당구장,2024,232612945,13155,130380220,102232725,7566,5589,6768214,466,30192606,21804600,26858231,21614291,29910492,51304488,50928237
오류1동,미곡판매,2020,497620801,11810,405869708,91751093,9107,2703,5393120,272,99058173,78999854,69909804,82490918,75410959,48609536,43141557
오류1동,미곡판매,2021,601849225,13714,487828971,114020254,10398,3316,23486445,391,97722653,79319695,104299879,85435869,121050875,68409260,45610994
오류1동,미곡판매,2022,380621572,9821,312715894,67905678,7524,2297,5912017,255,70986729,62088929,63296858,65278869,51064509,44836053,23069625
오류1동,미곡판매,2023,371985774,8847,316906193,55079581,7078,1769,9152989,272,78809301,67473544,55224189,51540874,63858285,35004242,20075339
오류1동,미곡판매,2024,495099474,11402,427285667,67813807,9311,2091,5937537,187,96640629,100870057,70699208,77694103,81381670,48138276,19675531
오류1동,미용실,2020,2488014941,70945,1505424825,982590116,44403,26542,504907635,14996,232177222,202921542,359167621,332897494,378260946,655965823,326624293
오류1동,미용실,2021,2572296286,75118,1616201131,956095155,48099,27019,501326629,15553,297597027,194329683,370398095,356097558,397778768,621564378,334530777
오류1동,미용실,2022,2228120769,65102,1354965627,873155142,40649,24453,392130715,11683,250995706,157164819,271708500,304633654,370462948,542173848,330981294
오류1동,미용실,2023,2152234006,61417,1340467416,811766590,39176,22241,321389409,8219,207411826,204089119,299046795,290837597,339082079,562896874,248869716
오류1동,미용실,2024,2041122740,54168,1323509793,717612947,35374,18794,239096941,6345,253710627,154967660,295290793,263108497,356432216,472437648,245175299
오류1동,반찬가게,2020,2045799050,149880,1611879905,433919145,116267,33613,241561423,23008,320408563,292746990,334122814,332571223,332030315,281306249,152612896
오류1동,반찬가게,2021,2964670832,184606,2259374725,705296107,145922,38684,227629826,21840,445938114,456328930,406513814,487621421,462972446,455515014,249781093
오류1동,반찬가게,2022,2829253626,164707,2232325379,596928247,132213,32494,168473448,15661,534293740,516567371,383407366,359360217,438696685,390219626,206708621
오류1동,반찬가게,2023,2765759830,149967,2233146521,532613309,120535,29432,153786356,13165,407211054,532203042,422695708,489038175,381998542,421453931,111159378
오류1동,반찬가게,2024,1183132345,37601,934537233,248595112,31972,5629,16004147,1372,173965486,231101409,212569181,117800844,199100313,236944828,11650284
오류1동,부동산중개업,2021,37000000,31,0,37000000,0,31,0,0,0,0,0,0,0,37000000,0
오류1동,분식전문점,2020,1440151581,199791,989815555,450336026,139573,60218,390755291,57874,188012945,203674076,198322245,192923095,206883194,219156842,231179184
오류1동,분식전문점,2021,3136441734,391820,2183479879,952961855,281651,110169,724578610,99157,407851201,421289442,430272305,437901474,486165457,496991657,455970198
오류1동,분식전문점,2022,3990734811,460413,2764222892,1226511919,332267,128146,742441764,94294,543587522,536582652,551937545,537575170,594540003,658606248,567905671
오류1동,분식전문점,2023,4254274512,479926,2933046160,1321228352,343518,136408,794113367,99747,589276592,562637462,594393732,567308014,619430360,671141363,650086989
오류1동,분식전문점,2024,3435470026,357907,2405051984,1030418042,258360,99547,485299390,58255,448387621,453147067,513644457,464281318,525591521,570095446,460322596
오류1동,서적,2020,784884979,19345,667574762,117310217,16912,2433,41078730,2375,120405297,166923752,130435047,108212942,141597724,113701339,3608878
오류1동,서적,2021,499232541,19124,384415074,114817467,16345,2779,36691609,2395,85058406,69569408,72184156,103519393,54083711,59642932,55174535
오류1동,서적,2022,621887870,13555,526308409,95579461,11667,1888,21070101,1261,109382828,78847144,85399907,129151833,123526697,93815414,1764047
오류1동,서적,2023,1954675812,12713,1616141749,338534063,11109,1604,25603827,1425,179951503,259366245,390161890,417783066,368879045,305800287,32733776
오류1동,서적,2024,2203764967,11110,1928615769,275149198,10347,763,12848596,941,276653220,532598620,422282819,368516574,328564536,242781421,32367777
오류1동,세탁소,2024,12387193,1788,6065248,6321945,796,992,5164609,601,1858892,1509284,760889,874093,1062090,2572936,3749009
오류1동,슈퍼마켓,2020,5249287192,425790,3807093480,1442193712,310562,115228,422734871,52819,766701054,776073923,749931570,731859659,782527274,828814080,613379632
오류1동,슈퍼마켓,2021,9006865212,803209,6450018385,2556846827,574432,228777,1009701449,131256,1289197715,1227699955,1277311463,1221522733,1434286519,1388029354,1168817473
오류1동,슈퍼마켓,2022,7439595494,642203,5381071629,2058523865,463707,178496,638850116,82921,1082819454,1016281963,1076093017,1020406835,1185470360,1183855146,874668719
오류1동,슈퍼마켓,2023,7090709249,602833,5144588141,1946121108,433681,169152,709673350,84010,1069260788,965556997,1019290518,948330345,1142149493,1095511565,850609543
오류1동,슈퍼마켓,2024,6678961700,597086,4891024858,1787936842,430075,167011,719446843,85387,1016992958,941737290,956521318,922101328,1053671964,1010853242,777083600
오류1동,스포츠 강습,2020,339614244,2078,330474778,9139466,2036,42,0,0,90979226,64599409,37804156,58991099,78100888,9139466,0
오류1동,스포츠 강습,2021,665842153,4198,642439063,23403090,4076,122,73999202,340,121552883,146793545,152756299,112140849,109195487,23403090,0
오류1동,스포츠 강습,2022,579596956,3745,556548841,23048115,3631,114,44448791,236,124562572,134454295,117192521,63893175,116446278,23048115,0
오류1동,스포츠 강습,2023,625519054,3558,602472590,23046464,3435,123,24759915,123,113008393,149700468,117077620,104033570,118652539,23046464,0
오류1동,스포츠 강습,2024,599886071,3551,569482778,30403293,3430,121,22080409,120,109417478,168700352,109644962,93627828,88092158,30403293,0
오류1동,스포츠클럽,2020,203508008,847,194213299,9294709,718,129,58402709,373,57628838,31012548,37364068,32799041,35408804,6051028,3243681
오류1동,시계및귀금속,2020,219973968,1320,163233515,56740453,1046,274,6025769,171,24589459,8087781,17751594,72984094,39820587,54557352,2183101
오류1동,시계및귀금속,2021,519431486,2008,366620482,152811004,1599,409,96942499,226,69265450,57335020,71127255,94842356,74050401,147197743,5613261
오류1동,시계및귀금속,2022,420425881,1755,340484850,79941031,1395,360,105701042,290,66219950,58068561,78171468,42243090,95781781,75864702,4076329
오류1동,시계및귀금속,2023,544322777,1956,355900012,188422765,1558,398,4221201,222,108573275,56598908,64783095,64156752,61787982,125855093,62567672
오류1동,시계및귀금속,2024,366728942,1309,323820184,42908758,1085,224,693160,96,58950390,74850726,62937671,49606941,77474456,9736732,33172026
오류1동,안경,2020,143398531,1337,95990264,47408267,1052,285,15454744,173,15558293,23264090,21382946,21805771,13979164,43525166,3883101
오류1동,안경,2021,1438181037,20712,992878728,445302309,14719,5993,276702996,6001,222907059,174293060,201632120,176778078,217268411,292522905,152779404
오류1동,안경,2022,1140781195,14333,792058872,348722323,10319,4014,180669357,3935,158917797,175046996,161245683,149410398,147437998,237319180,111403143
오류1동,안경,2023,1493469025,18922,1033713092,459755933,13548,5374,263944413,5332,234252717,178680444,208373380,194069923,218336628,309830069,149925864
오류1동,안경,2024,1504331621,18653,1011479585,492852036,12953,5700,244025418,5210,212490799,180574032,183659457,207292483,227462814,335554425,157297611
오류1동,여관,2020,1153442209,27504,698904975,454537234,16702,10802,354240552,8609,116750991,136980283,147930693,140323532,156919476,244756669,209780565
오류1동,여관,2021,1789848506,39331,1128158622,661689884,24219,15112,466459856,10943,249534995,207624608,199750688,189079059,282169272,375383401,286306483
오류1동,여관,2022,1702899578,35675,1020530200,682369378,21514,14161,312571626,7191,204905243,209210163,182742763,198151297,225520734,347251404,335117974
오류1동,여관,2023,1287972249,26757,753518881,534453368,16339,10418,221460881,4677,165451705,154448525,123535599,150716989,159366063,281291887,253161481
오류1동,여관,2024,1539828678,23996,1073761310,466067368,15263,8733,164040202,3490,330690751,227415082,163349628,135012637,217293212,231081444,234985924
오류1동,예술학원,2020,294283523,2269,282277597,12005926,2083,186,30260067,373,29421338,78087827,36010618,60438462,78319352,8199553,3806373
오류1동,예술학원,2021,645333071,5030,645333071,0,5030,0,46513566,459,120265547,125963453,92123284,132988672,173992115,0,0
오류1동,예술학원,2022,769533020,6233,755686865,13846155,6035,198,2123602,36,148730846,179149508,165802307,139778584,122225620,13846155,0
오류1동,예술학원,2023,624268224,4541,623905587,362637,4343,198,0,0,107316662,155160117,111653578,153063467,96711763,362637,0
오류1동,예술학원,2024,617343620,4991,594926037,22417583,4793,198,11325880,144,133959316,136288218,121921998,92318845,110437660,22417583,0
오류1동,운동/경기용품,2021,87612779,1271,55965192,31647587,876,395,1067783,12,10387094,12807598,12795989,6847739,13126772,22026512,9621075
오류1동,육류판매,2020,4323937877,159073,3031313518,1292624359,113603,45470,209090867,11653,503218486,549094387,525616970,664314352,789069323,705325167,587299192
오류1동,육류판매,2021,4546182636,158900,3247786017,1298396619,113873,45027,202568651,11134,541436137,508309300,743424158,604658929,849957493,769193332,529203287
오류1동,육류판매,2022,2566486779,101209,1786177807,780308972,71869,29340,115361125,6245,351688377,305471664,322219645,353009501,453788620,474240651,306068321
오류1동,육류판매,2023,2872781664,103127,2065150859,807630805,74096,29031,121609347,6923,401719279,360123062,377540027,401168105,524600386,477793923,329836882
오류1동,육류판매,2024,3716056598,118547,2662641878,1053414720,84895,33652,123188491,7095,469310268,596331637,491272419,481547076,624180478,597146182,456268538
오류1동,의료기기,2020,133323999,1518,129910037,3413962,1410,108,400805,37,25577998,23515414,17363778,19130597,44322250,3413962,0
오류1동,의료기기,2021,254958634,1479,246888567,8070067,1329,150,1671316,30,69130458,15783537,55646382,71360082,34968108,8070067,0
